"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-07-01",22.822,23.564,22.706,23.077,187118,0
"2009-07-02",22.668,23.107,22.174,22.622,272153,0
"2009-07-06",22.554,22.554,21.839,22.458,340970,0
"2009-07-07",22.401,22.678,21.325,21.392,371712,0
"2009-07-08",21.543,21.688,20.827,21.516,414746,0
"2009-07-09",21.572,22.096,21.448,21.516,140019,0
"2009-07-10",21.458,22.105,21.218,21.438,344901,0
"2009-07-13",21.581,22.391,21.267,22.287,276921,0
"2009-07-14",22.297,22.975,22.154,22.792,228949,0
"2009-07-15",23.135,24.204,23.135,24.022,323116,0
"2009-07-16",23.842,24.622,23.708,24.556,201593,0
"2009-07-17",24.622,24.985,24.08,24.711,323107,0
"2009-07-20",24.748,24.748,24.032,24.262,298494,0
"2009-07-21",24.451,24.841,23.794,24.301,228699,0
"2009-07-22",24.337,25.337,24.089,25.119,281518,0
"2009-07-23",24.995,26.062,24.841,25.681,275684,0
"2009-07-24",25.423,25.737,25.271,25.691,241703,0
"2009-07-27",25.565,25.852,25.376,25.785,246254,0
"2009-07-28",25.51,25.901,25.393,25.862,273858,0
"2009-07-29",25.594,25.93,25.423,25.785,228638,0
"2009-07-30",25.804,26.529,25.681,26.166,470564,0
"2009-07-31",28.787,29.981,27.549,27.979,1499646,0
"2009-08-03",28.111,29.293,27.779,29.064,432456,0
"2009-08-04",28.266,29.255,28.266,28.77,310789,0
"2009-08-05",28.873,29.074,28.397,28.598,205391,0
"2009-08-06",28.387,28.674,27.654,28.275,329709,0
"2009-08-07",28.54,28.796,28.121,28.312,220278,0
"2009-08-10",28.063,28.417,27.998,28.226,184615,0
"2009-08-11",28.017,28.608,27.741,28.608,242633,0
"2009-08-12",28.512,29.36,28.512,29.092,241728,0
"2009-08-13",30.16,31.274,29.513,30.743,679959,0
"2009-08-14",30.535,31.191,30.131,30.827,521713,0
"2009-08-17",30.077,30.506,29.666,30.293,226139,0
"2009-08-18",30.506,30.714,30.114,30.266,208078,0
"2009-08-19",30.086,30.78,29.788,30.762,259682,0
"2009-08-20",30.743,30.982,30.544,30.886,350492,0
"2009-08-21",31.123,31.449,30.694,31.411,611137,0
"2009-08-24",31.401,31.686,31.039,31.323,220534,0
"2009-08-25",31.487,31.696,31.03,31.143,256530,0
"2009-08-26",31.123,31.507,30.656,30.952,228216,0
"2009-08-27",31.152,31.152,30.293,31.021,152507,0
"2009-08-28",31.087,31.78,30.646,31.333,119496,0
"2009-08-31",31.256,31.554,30.856,31.219,240765,0
"2009-09-01",31.001,31.887,30.477,30.646,167240,0
"2009-09-02",30.525,30.752,30.284,30.552,193440,0
"2009-09-03",30.552,30.972,30.371,30.886,297701,0
"2009-09-04",30.752,31.459,30.743,31.219,130957,0
"2009-09-08",31.459,31.564,31.247,31.544,129293,0
"2009-09-09",31.544,31.983,31.381,31.497,222949,0
"2009-09-10",31.44,31.878,31.133,31.219,376870,0
"2009-09-11",31.353,31.43,30.361,30.646,115111,0
"2009-09-14",30.437,31.001,30.437,30.637,70699,0
"2009-09-15",30.506,30.866,29.971,30.077,336433,0
"2009-09-16",30.019,31.304,29.418,31.304,541184,0
"2009-09-17",31.304,32.554,31.011,32.154,549619,0
"2009-09-18",32.192,32.651,31.619,32.078,537359,0
"2009-09-21",31.799,32.706,31.799,32.641,141712,0
"2009-09-22",32.735,33.153,32.735,32.916,156715,0
"2009-09-23",32.867,32.983,32.401,32.564,304387,0
"2009-09-24",32.651,32.791,31.573,31.667,220272,0
"2009-09-25",31.524,31.78,31.343,31.619,225722,0
"2009-09-28",31.78,32.392,31.228,32.183,147905,0
"2009-09-29",32.03,32.125,31.477,31.696,194687,0
"2009-09-30",31.878,32.401,31.274,31.771,303709,0
"2009-10-01",31.733,32.03,31.087,31.191,395355,0
"2009-10-02",31.171,31.639,30.506,30.506,173027,0
"2009-10-05",30.506,31.039,30.188,30.78,151969,0
"2009-10-06",30.876,31.507,30.069,31.191,157166,0
"2009-10-07",30.982,31.477,30.866,31.078,103999,0
"2009-10-08",31.313,31.313,30.409,31.011,265935,0
"2009-10-09",31.021,31.696,30.762,31.544,155432,0
