"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-04-20",6.984,6.984,6.1666,6.2427,12937647,0
"2009-04-21",5.611,8.6352,5.4846,8.3993,24068731,0
"2009-04-22",7.9866,8.5174,7.835,8.231,13826650,0
"2009-04-23",8.1384,8.4076,7.8856,8.2477,9664279,0
"2009-04-24",8.4248,8.736,8.3489,8.6102,12466795,0
"2009-04-27",8.2646,8.4417,7.9615,8.054,8797281,0
"2009-04-28",7.8014,7.9023,7.6498,7.7002,7470089,0
"2009-04-29",7.9866,8.4752,7.9781,8.3909,8806658,0
"2009-04-30",8.8035,9.057,8.6016,8.8796,8151964,0
"2009-05-01",8.9972,9.983,8.9301,9.908,10303310,0
"2009-05-04",10.81,11.264,10.429,11.254,13530794,0
"2009-05-05",11.46,11.794,10.589,11.281,13918487,0
"2009-05-06",11.778,12.021,11.374,11.827,11474266,0
"2009-05-07",12.165,12.351,11.314,11.542,11422768,0
"2009-05-08",11.973,12.191,11.6,12.114,7993218,0
"2009-05-11",11.501,11.794,11.213,11.549,7862595,0
"2009-05-12",11.861,12.012,11.028,11.669,9449217,0
"2009-05-13",11.163,11.163,9.662,9.672,15303417,0
"2009-05-14",9.2498,10.825,9.2498,10.53,12342976,0
"2009-05-15",10.58,10.951,9.956,10.193,8698415,0
"2009-05-18",10.38,11.501,10.38,11.298,7806795,0
"2009-05-19",11.239,11.6,10.935,11.382,9677780,0
"2009-05-20",11.626,12.173,11.516,11.728,11751726,0
"2009-05-21",11.239,11.483,10.995,11.23,10279184,0
"2009-05-22",11.567,12.123,11.281,11.964,10272951,0
"2009-05-26",11.695,12.105,11.391,12.03,9322722,0
"2009-05-27",12.131,12.832,11.947,12.165,10606909,0
"2009-05-28",12.527,12.747,12.309,12.613,8926520,0
"2009-05-29",13.16,13.363,12.932,13.336,8661718,0
"2009-06-01",14.054,14.635,13.884,14.447,11839354,0
"2009-06-02",14.432,14.997,14.07,14.575,8695010,0
"2009-06-03",14.122,14.186,12.899,13.354,13686808,0
"2009-06-04",13.826,14.625,13.539,14.54,9854901,0
"2009-06-05",14.954,15.038,14.373,14.767,9642444,0
"2009-06-08",14.322,14.82,13.884,14.793,8835657,0
"2009-06-09",15.063,15.299,14.835,14.963,8732085,0
"2009-06-10",15.349,15.349,14.785,15.292,11068896,0
"2009-06-11",15.34,16.074,15.174,15.762,10944189,0
"2009-06-12",15.382,15.714,14.997,15.391,8512653,0
"2009-06-15",14.785,14.828,14.07,14.473,8185659,0
"2009-06-16",14.886,15.088,13.447,13.563,12620214,0
"2009-06-17",13.386,13.386,12.199,12.899,18792360,0
"2009-06-18",13.185,13.774,12.866,13.715,12896488,0
"2009-06-19",14.245,14.304,13.698,13.935,8020365,0
"2009-06-22",13.327,13.327,12.258,12.275,10813968,0
"2009-06-23",12.469,13.218,12.342,13.067,12598958,0
"2009-06-24",13.606,13.968,13.413,13.58,8517112,0
"2009-06-25",12.595,13.563,12.502,13.471,14749578,0
"2009-06-26",13.396,14.143,13.396,13.951,10392872,0
"2009-06-29",14.204,14.204,13.421,13.531,6242022,0
"2009-06-30",13.571,13.774,13.091,13.429,8480411,0
"2009-07-01",13.698,14.575,13.698,14.137,6649210,0
"2009-07-02",13.488,13.622,13.16,13.555,5702463,0
"2009-07-06",14.151,14.289,13.698,14.219,10286976,0
"2009-07-07",14.02,14.313,13.413,13.606,11867656,0
"2009-07-08",13.447,13.723,12.417,12.899,12096093,0
"2009-07-09",13.396,13.8,13.21,13.345,9104328,0
"2009-07-10",13.075,13.396,12.747,13.024,6462804,0
"2009-07-13",13.075,13.909,12.663,13.875,10332290,0
"2009-07-14",14.322,14.49,13.977,14.447,7578789,0
"2009-07-15",14.963,15.738,14.945,15.552,10600089,0
"2009-07-16",15.518,16.952,15.433,16.875,14668983,0
"2009-07-17",16.884,17.977,16.884,17.742,13536214,0
"2009-07-20",18.45,19.436,18.122,18.516,26418764,0
"2009-07-21",18.962,19.131,17.599,18.457,17182091,0
"2009-07-22",18.012,19.19,17.784,19.022,16626300,0
"2009-07-23",19.19,20.336,18.856,20.127,14703022,0
"2009-07-24",19.975,20.902,19.815,20.631,14009788,0
"2009-07-27",20.944,21.213,20.372,20.514,13449136,0
"2009-07-28",20.01,20.615,19.84,20.514,10769121,0
"2009-07-29",19.975,20.033,19.419,19.63,10347564,0
"2009-07-30",20.345,21.314,20.102,21.072,11451606,0
"2009-07-31",21.482,22.258,21.264,22.148,9924878,0
"2009-08-03",23.11,24.264,22.999,23.917,10347197,0
"2009-08-04",23.378,23.564,22.62,22.763,12284858,0
"2009-08-05",23.11,23.403,22.485,23.234,11601735,0
"2009-08-06",23.345,23.522,21.5,21.811,11024107,0
"2009-08-07",22.324,22.729,21.541,22.536,8945252,0
"2009-08-10",22.258,22.308,21.257,21.585,6646551,0
"2009-08-11",21.432,21.482,20.396,21.222,9286504,0
"2009-08-12",21.037,22.41,20.666,22.174,9277709,0
"2009-08-13",22.864,23.192,22.333,23.093,7610408,0
"2009-08-14",23.135,23.135,21.913,22.199,8268851,0
"2009-08-17",20.533,21.257,20.185,21.205,10040655,0
"2009-08-18",21.432,21.922,21.424,21.585,4704002,0
"2009-08-19",20.699,21.625,20.524,21.298,8472737,0
"2009-08-20",21.398,22.141,21.398,22.03,4727290,0
"2009-08-21",22.569,22.747,22.324,22.52,5368354,0
"2009-08-24",22.881,23.093,21.988,22.267,7100324,0
"2009-08-25",22.369,22.779,21.541,21.652,7600305,0
"2009-08-26",21.516,21.568,20.885,21.197,6707366,0
"2009-08-27",21.037,21.257,20.152,21.062,11239687,0
"2009-08-28",21.634,21.837,21.062,21.231,5827162,0
"2009-08-31",20.177,20.699,20.042,20.269,6867554,0
"2009-09-01",20.118,20.816,19.266,19.494,9027947,0
"2009-09-02",18.946,19.825,18.601,19.57,6609872,0
"2009-09-03",20.118,20.429,19.729,19.958,6190672,0
"2009-09-04",20.118,20.533,19.9,20.524,4571997,0
"2009-09-08",21.424,21.652,21.222,21.525,5681246,0
"2009-09-09",21.82,22.141,21.322,21.896,7535714,0
"2009-09-10",21.76,22.419,21.634,22.393,5728278,0
"2009-09-11",22.586,22.655,21.736,22.105,5934438,0
"2009-09-14",21.702,22.384,21.449,22.384,4944319,0
"2009-09-15",22.308,22.974,22.258,22.948,6448858,0
"2009-09-16",23.166,23.764,23.101,23.708,8675407,0
"2009-09-17",23.547,24.06,22.771,23.166,7923373,0
"2009-09-18",23.286,23.353,22.612,22.831,5278069,0
"2009-09-21",22.215,23.084,21.905,22.957,5739988,0
"2009-09-22",23.641,24.077,23.496,24.019,7013186,0
"2009-09-23",23.935,24.388,23.582,23.615,10756667,0
"2009-09-24",23.734,23.917,22.24,22.427,9873195,0
"2009-09-25",22.073,23.017,21.702,21.905,6164033,0
"2009-09-28",22.047,22.858,21.905,22.858,4342940,0
"2009-09-29",22.858,23.378,22.763,22.948,5113912,0
"2009-09-30",23.438,23.925,22.645,23.225,9883607,0
"2009-10-01",23.293,23.396,21.965,21.995,6856853,0
"2009-10-02",21.231,22.529,20.926,22.124,8737424,0
"2009-10-05",22.249,22.839,22.181,22.703,5841919,0
"2009-10-06",23.267,23.935,23.225,23.734,7782417,0
"2009-10-07",23.858,24.171,23.641,24.019,6299719,0
"2009-10-08",24.558,26.479,24.532,26.033,14923978,0
"2009-10-09",25.922,26.69,25.593,26.419,8672937,0
"2009-10-12",26.959,28.004,26.959,27.009,7571929,0
"2009-10-13",27.102,27.17,26.141,26.959,8213491,0
"2009-10-14",27.581,28.442,27.279,28.197,7603949,0
"2009-10-15",27.877,28.222,27.339,27.473,6085019,0
"2009-10-16",27.094,27.717,26.739,27.423,7230298,0
"2009-10-19",27.734,27.952,27.481,27.634,7050278,0
"2009-10-20",27.709,27.709,27,27.573,7634727,0
"2009-10-21",27.305,28.535,27.287,27.709,8863480,0
"2009-10-22",27.563,28.29,27.211,28.256,6556267,0
"2009-10-23",28.316,28.702,27.7,27.969,7866846,0
"2009-10-26",28.053,28.484,26.79,26.974,7021728,0
"2009-10-27",26.781,26.858,25.695,26.302,10927220,0
"2009-10-28",25.535,25.576,23.556,23.917,14385244,0
"2009-10-29",25.191,25.999,24.711,25.637,7927552,0
"2009-10-30",25.518,25.873,23.782,24.362,10633878,0
"2009-11-02",24.72,24.953,23.641,24.33,6561397,0
"2009-11-03",23.487,24.861,23.243,24.726,11122168,0
"2009-11-04",25.502,26.033,25.148,25.182,9906652,0
"2009-11-05",25.653,26.572,25.182,26.369,9619820,0
"2009-11-06",25.888,26.832,25.78,25.991,6634681,0
"2009-11-09",27.154,27.549,26.883,27.287,6501920,0
"2009-11-10",27,27.717,26.883,27.465,5356519,0
"2009-11-11",28.028,28.178,27.406,27.599,6644890,0
"2009-11-12",27.305,27.675,25.983,26.268,8338186,0
"2009-11-13",26.502,27.162,26.436,26.9,7850942,0
"2009-11-16",27.44,28.163,27.346,28.147,8073577,0
"2009-11-17",27.759,28.77,27.659,28.77,8294103,0
"2009-11-18",28.897,29.411,28.567,29.36,9081699,0
"2009-11-19",28.906,29.504,28.425,29.376,9816866,0
"2009-11-20",28.761,29.267,28.535,29.165,7624919,0
"2009-11-23",30.202,30.632,29.47,29.74,6098426,0
"2009-11-24",29.58,29.629,28.812,29.058,5004635,0
"2009-11-25",29.487,30.219,29.233,30.219,3514346,0
"2009-11-27",27.919,29.385,27.634,28.964,6247991,0
"2009-11-30",29.023,29.587,28.838,29.334,6179632,0
"2009-12-01",29.923,30.194,29.267,29.89,4097770,0
"2009-12-02",29.95,30.725,29.781,30.43,5213193,0
"2009-12-03",30.094,30.363,29.402,29.993,7768578,0
"2009-12-04",30.38,30.919,28.906,29.191,8072070,0
"2009-12-07",28.796,29.334,28.543,28.602,5883225,0
"2009-12-08",28.299,28.51,27.279,27.54,7096102,0
"2009-12-09",27.877,29.233,27.659,29.141,6807072,0
"2009-12-10",29.696,30.194,29.419,29.864,6885670,0
"2009-12-11",30,30.235,29.654,29.807,4166674,0
"2009-12-14",30.102,31.331,29.958,31.181,5789323,0
"2009-12-15",30.919,31.172,30.641,30.808,3457828,0
"2009-12-16",31.246,31.744,31.139,31.442,4852085,0
"2009-12-17",30.538,30.994,30.371,30.808,5184493,0
"2009-12-18",30.961,31.322,30.623,30.85,3249125,0
"2009-12-21",31.517,31.776,31.314,31.348,4509388,0
"2009-12-22",31.475,31.837,31.416,31.677,3825622,0
"2009-12-23",32.073,32.166,31.761,31.988,2862701,0
"2009-12-24",32.09,32.283,31.601,31.862,1979268,0
"2009-12-28",32.173,32.392,31.181,31.297,2945839,0
"2009-12-29",31.568,31.988,31.215,31.264,2941695,0
"2009-12-30",30.97,30.987,29.856,30.136,6696759,0
"2009-12-31",30.524,30.666,29.376,29.462,8114991,0
