"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-08-25",26.248,26.431,25.682,25.787,11793844,0
"2009-08-26",25.638,26.035,25.288,25.596,13709415,0
"2009-08-27",25.537,26.077,25.098,25.887,12672590,0
"2009-08-28",26.431,26.662,25.887,26.1,9740975,0
"2009-08-31",25.475,25.555,25.118,25.161,10857660,0
"2009-09-01",25.161,25.555,23.971,24.202,15833950,0
"2009-09-02",23.929,24.328,23.571,24.115,12445029,0
"2009-09-03",24.948,25.179,24.7,25.076,11999740,0
"2009-09-04",25.076,25.517,24.993,25.433,8499175,0
"2009-09-08",26.229,26.409,25.909,26.309,11292070,0
"2009-09-09",26.535,26.916,26.349,26.75,10884277,0
"2009-09-10",26.727,26.936,26.12,26.808,10407513,0
"2009-09-11",27.098,27.496,26.851,27.12,10816350,0
"2009-09-14",26.371,27.043,26.142,27.02,9726203,0
"2009-09-15",27.225,29.414,27.14,29.214,23828357,0
"2009-09-16",30.07,30.337,27.247,30.212,21486655,0
"2009-09-17",30.277,30.98,29.109,29.34,19364646,0
"2009-09-18",29.732,29.921,28.939,29.356,16632429,0
"2009-09-21",28.666,29.214,28.294,29.109,10477591,0
"2009-09-22",29.71,29.963,29.235,29.775,17599136,0
"2009-09-23",30.05,30.523,29.454,29.519,11555682,0
"2009-09-24",29.687,29.837,27.998,28.209,17476799,0
"2009-09-25",27.894,28.103,27.14,27.31,14455119,0
"2009-09-28",27.625,28.147,27.35,28.038,9755581,0
"2009-09-29",28.316,28.601,27.625,27.794,10808968,0
"2009-09-30",28.209,28.338,27.182,27.391,15254714,0
"2009-10-01",27.894,28.437,26.936,26.981,24773292,0
"2009-10-02",26.309,27.35,26.12,26.767,16504968,0
"2009-10-05",27.14,28.167,26.831,28.018,15393012,0
"2009-10-06",28.856,29.279,28.476,29.003,19537963,0
"2009-10-07",29.32,29.732,28.916,29.645,25594861,0
"2009-10-08",31.341,31.55,29.837,29.963,57770493,0
"2009-10-09",29.963,30.147,29.454,29.732,18068401,0
"2009-10-12",29.963,30.192,29.645,29.752,12979259,0
"2009-10-13",29.878,30.006,29.235,29.454,15139764,0
"2009-10-14",29.983,30.027,29.667,29.901,13837682,0
"2009-10-15",29.667,30.027,29.394,29.983,13375498,0
"2009-10-16",29.817,29.817,29.235,29.32,14195445,0
"2009-10-19",29.476,29.645,29.256,29.378,10311460,0
"2009-10-20",29.645,29.71,28.498,28.791,17509309,0
"2009-10-21",28.666,29.581,28.563,28.856,15168559,0
"2009-10-22",28.916,29.539,28.601,29.32,11729450,0
"2009-10-23",29.561,29.71,28.518,28.666,13850673,0
"2009-10-26",28.769,29.235,27.58,27.732,14811008,0
"2009-10-27",27.773,27.935,26.685,26.75,14319110,0
"2009-10-28",26.62,26.662,24.82,24.906,25658623,0
"2009-10-29",25.576,27.225,25.537,27.14,21317043,0
"2009-10-30",26.936,26.981,25.394,25.927,22091215,0
"2009-11-02",26.185,26.79,25.267,26.055,14953962,0
"2009-11-03",25.288,26.831,25.179,26.431,16078956,0
"2009-11-04",27.12,27.391,26.077,26.12,15011701,0
"2009-11-05",26.431,26.936,26.329,26.916,8915720,0
