"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-06-16",5.35,5.35,5,5.01,286338,0
"2009-06-17",5.06,5.18,5.02,5.07,202410,0
"2009-06-18",5.04,5.06,4.31,4.45,820469,0
"2009-06-19",4.57,4.99,4.44,4.44,673009,0
"2009-06-22",4.39,4.4,4.06,4.07,290764,0
"2009-06-23",4.11,4.3,4,4.12,433148,0
"2009-06-24",4.18,4.5,4.11,4.39,291114,0
"2009-06-25",4.39,4.66,4.39,4.48,168478,0
"2009-06-26",4.5,4.78,4.44,4.61,1019046,0
"2009-06-29",4.69,4.76,4.48,4.54,186655,0
"2009-06-30",4.56,4.58,4.4,4.4,214610,0
"2009-07-01",4.45,4.5,4.08,4.13,384252,0
"2009-07-02",4.08,4.24,3.96,4.15,223502,0
"2009-07-06",4.01,4.21,4.01,4.1,221384,0
"2009-07-07",4.11,4.4,4.02,4.13,265978,0
"2009-07-08",4.16,4.24,4,4.11,173268,0
"2009-07-09",4.13,4.26,4,4,113691,0
"2009-07-10",4.05,4.22,3.95,4.1,376762,0
"2009-07-13",4.13,4.29,4.02,4.29,114204,0
"2009-07-14",4.29,4.43,4.19,4.31,120162,0
"2009-07-15",4.37,4.5,4.37,4.49,190611,0
"2009-07-16",4.48,4.5,4.33,4.41,271815,0
"2009-07-17",4.42,4.43,4.25,4.42,146318,0
"2009-07-20",4.43,4.49,4.3,4.45,111851,0
"2009-07-21",4.49,4.49,4.35,4.46,128931,0
"2009-07-22",4.42,4.85,4.38,4.66,151141,0
"2009-07-23",4.65,4.9,4.65,4.82,260417,0
"2009-07-24",4.79,4.82,4.62,4.74,92069,0
"2009-07-27",4.75,4.77,4.45,4.64,156002,0
"2009-07-28",4.59,4.75,4.45,4.71,105270,0
"2009-07-29",4.68,4.68,4.51,4.53,102882,0
"2009-07-30",4.55,4.55,4.03,4.08,757960,0
"2009-07-31",4.1,4.18,3.92,3.96,388419,0
"2009-08-03",4.06,4.16,3.96,4,200127,0
"2009-08-04",4,4.05,3.8,3.98,519071,0
"2009-08-05",4,4.2,3.84,4,513358,0
"2009-08-06",4.01,4.26,3.98,4.1,1104406,0
"2009-08-07",4.05,4.16,3.69,3.83,510247,0
"2009-08-10",3.79,3.9,3.75,3.79,191290,0
"2009-08-11",3.78,3.82,3.52,3.63,253626,0
"2009-08-12",3.65,3.66,3.53,3.55,248084,0
"2009-08-13",3.6,3.6,3.43,3.5,494277,0
"2009-08-14",3.48,3.51,3.31,3.43,516654,0
"2009-08-17",3.5,3.79,3.45,3.68,473110,0
"2009-08-18",3.75,3.87,3.63,3.7,294572,0
"2009-08-19",3.74,3.74,3.53,3.6,190054,0
"2009-08-20",3.6,3.66,3.47,3.5,462243,0
"2009-08-21",3.55,3.55,3.47,3.5,411987,0
"2009-08-24",3.53,3.75,3.51,3.72,551827,0
"2009-08-25",3.75,3.9,3.75,3.79,352594,0
"2009-08-26",3.83,3.88,3.77,3.8,216843,0
"2009-08-27",3.8,3.82,3.74,3.75,207649,0
"2009-08-28",3.67,3.74,3.35,3.4,848328,0
"2009-08-31",3.4,3.42,3.23,3.34,959664,0
"2009-09-01",3.33,3.47,3.17,3.23,985564,0
"2009-09-02",3.25,3.46,3.25,3.4,253231,0
"2009-09-03",3.43,3.53,3.37,3.53,588156,0
"2009-09-04",3.55,3.7,3.5,3.67,270843,0
"2009-09-08",3.7,3.75,3.52,3.54,143752,0
"2009-09-09",3.55,3.75,3.45,3.75,335980,0
"2009-09-10",3.76,3.83,3.72,3.82,230139,0
"2009-09-11",3.83,4.05,3.75,4.02,539318,0
"2009-09-14",3.97,4.04,3.86,4.04,210184,0
"2009-09-15",4.05,4.14,4,4.11,314952,0
"2009-09-16",4.15,4.29,4.11,4.28,251588,0
"2009-09-17",4.25,4.37,4.08,4.17,343684,0
"2009-09-18",4.26,4.28,4.09,4.14,229271,0
"2009-09-21",4.08,4.22,4.01,4.12,139906,0
"2009-09-22",4.18,4.25,4.04,4.22,281201,0
"2009-09-23",4.25,4.28,4.17,4.19,120450,0
"2009-09-24",4.22,4.22,4.05,4.17,198233,0
"2009-09-25",4.19,4.19,4.09,4.13,83340,0
"2009-09-28",4.19,4.25,4.09,4.18,239407,0
"2009-09-29",4.2,4.2,4.1,4.14,239875,0
"2009-09-30",4.1,4.16,4.05,4.06,243986,0
"2009-10-01",4,4,3.63,3.65,940651,0
"2009-10-02",3.61,3.68,3.55,3.62,252874,0
"2009-10-05",3.66,3.78,3.65,3.7,188942,0
"2009-10-06",3.72,3.8,3.68,3.73,403305,0
"2009-10-07",3.76,3.94,3.76,3.91,263731,0
"2009-10-08",3.9,3.93,3.73,3.88,207769,0
"2009-10-09",3.87,3.9,3.82,3.89,164172,0
"2009-10-12",3.95,3.98,3.72,3.89,247225,0
"2009-10-13",3.87,4.05,3.78,3.9,484174,0
"2009-10-14",3.92,4.01,3.91,4,409457,0
"2009-10-15",3.93,4.05,3.92,4,206604,0
"2009-10-16",3.98,4.04,3.92,3.92,291205,0
"2009-10-19",3.9,3.93,3.76,3.79,248224,0
"2009-10-20",3.81,3.82,3.69,3.7,197926,0
"2009-10-21",3.7,3.89,3.68,3.78,200415,0
"2009-10-22",3.78,3.88,3.7,3.8,259668,0
"2009-10-23",3.83,3.86,3.74,3.77,135145,0
"2009-10-26",3.77,3.87,3.61,3.62,160610,0
"2009-10-27",3.62,3.7,3.6,3.6,105470,0
"2009-10-28",3.61,3.68,3.45,3.46,251240,0
"2009-10-29",3.47,3.95,3.43,3.82,380645,0
"2009-10-30",3.78,3.78,3.45,3.49,251028,0
"2009-11-02",3.52,3.67,3.34,3.67,282709,0
"2009-11-03",3.65,3.67,3.44,3.64,260318,0
"2009-11-04",3.64,3.81,3.57,3.81,260400,0
"2009-11-05",3.77,3.77,3.35,3.55,690496,0
"2009-11-06",3.51,3.54,3.33,3.41,299145,0
"2009-11-09",3.43,3.48,3.35,3.35,189026,0
"2009-11-10",3.32,3.35,3.22,3.3,196490,0
"2009-11-11",3.31,3.41,3.27,3.35,133683,0
"2009-11-12",3.34,3.38,3.3,3.34,267109,0
"2009-11-13",3.36,3.43,3.3,3.42,135698,0
"2009-11-16",3.44,3.46,3.34,3.43,182677,0
"2009-11-17",3.41,3.44,3.36,3.41,279476,0
"2009-11-18",3.41,3.46,3.4,3.43,117561,0
"2009-11-19",3.39,3.46,3.39,3.45,195216,0
"2009-11-20",3.45,3.48,3.4,3.47,129664,0
"2009-11-23",3.5,3.58,3.49,3.57,182508,0
"2009-11-24",3.56,3.59,3.42,3.52,84689,0
"2009-11-25",3.53,3.53,3.44,3.48,52339,0
"2009-11-27",3.43,3.46,3.35,3.35,95300,0
"2009-11-30",3.35,3.45,3.35,3.43,181419,0
"2009-12-01",3.45,3.58,3.45,3.56,179520,0
"2009-12-02",3.55,3.83,3.55,3.82,321444,0
"2009-12-03",3.86,3.95,3.71,3.88,340580,0
