"Date","Open","High","Low","Close","Volume","OpenInt"
"2009-12-16",299.3,300.18,298.32,298.88,5618800,0
"2009-12-17",298.22,298.82,296.88,296.97,5277600,0
"2009-12-18",298.02,299.46,297.5,298.21,7063000,0
"2009-12-21",298.8,299.92,297.83,299.34,5142400,0
"2009-12-22",300.67,300.75,299.42,300.56,3761600,0
"2009-12-23",301.75,306.44,301.42,305.84,4145400,0
"2009-12-24",306.46,309.76,306.14,309.24,1717400,0
"2009-12-28",310.83,313,309.24,311.44,3395800,0
"2009-12-29",312.37,312.42,309.14,309.7,2849600,0
"2009-12-30",309.25,311.36,309,311.36,2931200,0
"2009-12-31",312.38,312.7,309.99,309.99,2439600,0
